Energy,TotalEfficiency
18937.6195164835,7.37489303766756e-07
18962.5754236874,7.35307737767452e-07
18987.5313308913,7.33133882156393e-07
19012.4872380952,7.30967719057943e-07
19037.4431452991,7.2880923046767e-07
19062.3990525031,7.26658398255437e-07
19087.354959707,7.24515204168458e-07
19112.3108669109,7.22379629834304e-07
19137.2667741148,7.20251656763878e-07
19162.2226813187,7.18131266354352e-07
19187.1785885226,7.16018439892063e-07
19212.1344957265,7.13913158555374e-07
19237.0904029304,7.11815403417501e-07
19262.0463101343,7.09725155449289e-07
19287.0022173382,7.07642395521976e-07
19311.9581245421,7.05567104409899e-07
19336.914031746,7.0349926279317e-07
19361.8699389499,7.01438851260325e-07
19386.8258461538,6.99385850310929e-07
19411.7817533578,6.97340240358148e-07
19436.7376605617,6.95302001731289e-07
19461.6935677656,6.93271114678302e-07
19486.6494749695,6.91247559368253e-07
19511.6053821734,6.89231315893759e-07
19536.5612893773,6.87222364273392e-07
19561.5171965812,6.85220684454051e-07
19586.4731037851,6.83226256313297e-07
19611.429010989,6.8123905966166e-07
19636.3849181929,6.79259074244919e-07
19661.3408253968,6.77286279746331e-07
19686.2967326007,6.75320655788857e-07
19711.2526398046,6.73362181937329e-07
19736.2085470085,6.71410837700609e-07
19761.1644542125,6.69466602533702e-07
19786.1203614164,6.67529455839845e-07
19811.0762686203,6.65599376972569e-07
19836.0321758242,6.63676345237725e-07
19860.9880830281,6.61760339895487e-07
19885.943990232,6.59851340162321e-07
19910.8998974359,6.57949325212929e-07
19935.8558046398,6.56054274182164e-07
19960.8117118437,6.54166166166912e-07
19985.7676190476,6.52284980227959e-07
20010.7235262515,6.50410619454219e-07
20035.6794334554,6.48542452752936e-07
20060.6353406593,6.4668033294908e-07
20085.5912478632,6.44824246994198e-07
20110.5471550672,6.42974181765217e-07
20135.5030622711,6.41130124066062e-07
20160.458969475,6.39292060629274e-07
20185.4148766789,6.37459978117595e-07
20210.3707838828,6.35633863125543e-07
20235.3266910867,6.33813702180969e-07
20260.2825982906,6.31999481746593e-07
20285.2385054945,6.30191188221533e-07
20310.1944126984,6.283888079428e-07
20335.1503199023,6.26592327186797e-07
20360.1062271062,6.2480173217078e-07
20385.0621343101,6.23017009054323e-07
20410.018041514,6.2123814394075e-07
20434.973948718,6.19465122878557e-07
20459.9298559219,6.17697931862822e-07
20484.8857631258,6.15936556836591e-07
20509.8416703297,6.14180983692256e-07
20534.7975775336,6.12431198272906e-07
20559.7534847375,6.10687186373677e-07
20584.7093919414,6.08948933743074e-07
20609.6652991453,6.07216426084282e-07
20634.6212063492,6.05489649056463e-07
20659.5771135531,6.03768588276037e-07
20684.533020757,6.02053229317943e-07
20709.4889279609,6.00343557716896e-07
20734.4448351648,5.98639558968616e-07
20759.4007423687,5.96941218531052e-07
20784.3566495727,5.95248521825584e-07
20809.3125567766,5.9356145423822e-07
20834.2684639805,5.91880001120766e-07
20859.2243711844,5.90204147791994e-07
20884.1802783883,5.88533879538787e-07
20909.1361855922,5.86869181617273e-07
20934.0920927961,5.85210039253946e-07
20959.048,5.83556437646774e-07
20984.0039072039,5.81908361966286e-07
21008.9598144078,5.80265797356656e-07
21033.9157216117,5.78628728936767e-07
21058.8716288156,5.76997141801261e-07
21083.8275360195,5.75371021021579e-07
21108.7834432234,5.73750351646989e-07
21133.7393504274,5.72135118705592e-07
21158.6952576313,5.70525307205326e-07
21183.6511648352,5.68920902134954e-07
21208.6070720391,5.67321888465033e-07
21233.562979243,5.65728251148878e-07
21258.5188864469,5.64139975123512e-07
21283.4747936508,5.62557045310599e-07
21308.4307008547,5.60979446617373e-07
21333.3866080586,5.59407163937543e-07
21358.3425152625,5.57840182152199e-07
21383.2984224664,5.56278486130698e-07
21408.2543296703,5.5472206073154e-07
21433.2102368742,5.53170890803232e-07
21458.1661440781,5.51624961185139e-07
21483.1220512821,5.50084256708333e-07
21508.077958486,5.48548762196411e-07
21533.0338656899,5.47018462466323e-07
21557.9897728938,5.45493342329177e-07
21582.9456800977,5.43973386591035e-07
21607.9015873016,5.42458580053695e-07
21632.8574945055,5.4094890751547e-07
21657.8134017094,5.39444353771952e-07
21682.7693089133,5.37944903616762e-07
21707.7252161172,5.36450541842294e-07
21732.6811233211,5.34961253240448e-07
21757.637030525,5.33477022603347e-07
21782.5929377289,5.31997834724057e-07
21807.5488449328,5.3052367439728e-07
21832.5047521368,5.29054526420051e-07
21857.4606593407,5.27590375592415e-07
21882.4165665446,5.26131206718102e-07
21907.3724737485,5.24677004605186e-07
21932.3283809524,5.23227754066738e-07
21957.2842881563,5.2178343992147e-07
21982.2401953602,5.20344046994365e-07
22007.1961025641,5.18909560117305e-07
22032.152009768,5.17479964129678e-07
22057.1079169719,5.16055243878993e-07
22082.0638241758,5.14635384221467e-07
22107.0197313797,5.13220370022618e-07
22131.9756385836,5.1181018615784e-07
22156.9315457875,5.10404817512976e-07
22181.8874529915,5.09004248984873e-07
22206.8433601954,5.0760846548194e-07
22231.7992673993,5.06217451924688e-07
22256.7551746032,5.04831193246266e-07
22281.7110818071,5.03449674392986e-07
22306.666989011,5.02072880324848e-07
22331.6228962149,5.0070079601604e-07
22356.5788034188,4.99333406455448e-07
22381.5347106227,4.97970696647148e-07
22406.4906178266,4.96612651610892e-07
22431.4465250305,4.95259256382587e-07
22456.4024322344,4.93910496014762e-07
22481.3583394383,4.92566355577037e-07
22506.3142466422,4.91226820156576e-07
22531.2701538462,4.89891874858531e-07
22556.2260610501,4.88561504806489e-07
22581.181968254,4.87235695142903e-07
22606.1378754579,4.85914431029511e-07
22631.0937826618,4.84597697647766e-07
22656.0496898657,4.8328548019924e-07
22681.0055970696,4.81977763906032e-07
22705.9615042735,4.80674534011162e-07
22730.9174114774,4.79375775778966e-07
22755.8733186813,4.78081474495477e-07
22780.8292258852,4.76791615468803e-07
22805.7851330891,4.755061840295e-07
22830.741040293,4.7422516553093e-07
22855.6969474969,4.72948545349628e-07
22880.6528547009,4.71676308885641e-07
22905.6087619048,4.70408441562884e-07
22930.5646691087,4.69144928829474e-07
22955.5205763126,4.67885756158058e-07
22980.4764835165,4.66630909046149e-07
23005.4323907204,4.65380373016436e-07
23030.3882979243,4.64134133617105e-07
23055.3442051282,4.62892176422144e-07
23080.3001123321,4.61654487031647e-07
23105.256019536,4.60421051072111e-07
23130.2119267399,4.59191854196722e-07
23155.1678339438,4.57966882085648e-07
23180.1237411477,4.56746120446312e-07
23205.0796483517,4.55529555013671e-07
23230.0355555556,4.54317171550481e-07
23254.9914627595,4.53108955847562e-07
23279.9473699634,4.51904893724057e-07
23304.9032771673,4.50704971027683e-07
23329.8591843712,4.49509173634978e-07
23354.8150915751,4.48317487451545e-07
23379.770998779,4.47129898412289e-07
23404.7269059829,4.45946392481651e-07
23429.6828131868,4.44766955653832e-07
23454.6387203907,4.43591573953014e-07
23479.5946275946,4.42420233433587e-07
23504.5505347985,4.4125292018035e-07
23529.5064420024,4.40089620308729e-07
23554.4623492064,4.38930319964973e-07
23579.4182564103,4.37775005326358e-07
23604.3741636142,4.36623662601379e-07
23629.3300708181,4.3547627802994e-07
23654.285978022,4.34332837883542e-07
23679.2418852259,4.3319332846546e-07
23704.1977924298,4.32057736110922e-07
23729.1536996337,4.30926047187284e-07
23754.1096068376,4.29798248094193e-07
23779.0655140415,4.28674325263754e-07
23804.0214212454,4.27554265160692e-07
23828.9773284493,4.26438054282503e-07
23853.9332356532,4.25325679159612e-07
23878.8891428571,4.24217126355516e-07
23903.8450500611,4.23112382466929e-07
23928.800957265,4.22011434123928e-07
23953.7568644689,4.20914267990081e-07
23978.7127716728,4.19820870762582e-07
24003.6686788767,4.18731229172389e-07
24028.6245860806,4.17645329984334e-07
24053.5804932845,4.16563159997257e-07
24078.5364004884,4.1548470604412e-07
24103.4923076923,4.14409954992122e-07
24128.4482148962,4.13338893742808e-07
24153.4041221001,4.1227150923218e-07
24178.360029304,4.11207788430802e-07
24203.3159365079,4.10147718343896e-07
24228.2718437118,4.09091286011447e-07
24253.2277509158,4.08038478508291e-07
24278.1836581197,4.06989282944212e-07
24303.1395653236,4.05943686464023e-07
24328.0954725275,4.0490167624766e-07
24353.0513797314,4.03863239510258e-07
24378.0072869353,4.02828363502231e-07
24402.9631941392,4.01797035509348e-07
24427.9191013431,4.0076924285281e-07
24452.875008547,3.99744972889314e-07
24477.8309157509,3.98724213011123e-07
24502.7868229548,3.97706950646132e-07
24527.7427301587,3.96693173257928e-07
24552.6986373626,3.95682868345848e-07
24577.6545445665,3.94676023445038e-07
24602.6104517705,3.93672626126504e-07
24627.5663589744,3.92672663997163e-07
24652.5222661783,3.91676124699895e-07
24677.4781733822,3.90682995913583e-07
24702.4340805861,3.8969326535316e-07
24727.38998779,3.8870692076965e-07
24752.3458949939,3.87723949950202e-07
24777.3018021978,3.86744340718131e-07
24802.2577094017,3.85768080932951e-07
24827.2136166056,3.847951584904e-07
24852.1695238095,3.83825561322476e-07
24877.1254310134,3.8285927739746e-07
24902.0813382173,3.81896294719941e-07
24927.0372454212,3.80936601330838e-07
24951.9931526252,3.79980185307418e-07
24976.9490598291,3.7902703476332e-07
25001.904967033,3.78077137848559e-07
25026.8608742369,3.77130482749552e-07
25051.8167814408,3.76187057689122e-07
25076.7726886447,3.75246850926507e-07
25101.7285958486,3.74309850757374e-07
25126.6845030525,3.73376045513815e-07
25151.6404102564,3.72445423564359e-07
25176.5963174603,3.71517973313968e-07
25201.5522246642,3.70593683204038e-07
25226.5081318681,3.696725417124e-07
25251.464039072,3.68754537353311e-07
25276.4199462759,3.67839658677451e-07
25301.3758534799,3.66927894271915e-07
25326.3317606838,3.66019232760205e-07
25351.2876678877,3.65113662802215e-07
25376.2435750916,3.64211173094223e-07
25401.1994822955,3.63311752368874e-07
25426.1553894994,3.62415389395164e-07
25451.1112967033,3.61522072978423e-07
25476.0672039072,3.60631791960296e-07
25501.0231111111,3.59744535218721e-07
25525.979018315,3.58860291667909e-07
25550.9349255189,3.57979050258317e-07
25575.8908327228,3.57100799976627e-07
25600.8467399267,3.56225529845714e-07
25625.8026471306,3.55353228924622e-07
25650.7585543346,3.54483886308533e-07
25675.7144615385,3.53617491128735e-07
25700.6703687424,3.52754032552591e-07
25725.6262759463,3.51893499783506e-07
25750.5821831502,3.51035882060889e-07
25775.5380903541,3.50181168660119e-07
25800.493997558,3.49329348892509e-07
25825.4499047619,3.48480412105262e-07
25850.4058119658,3.47634347681436e-07
25875.3617191697,3.467911450399e-07
25900.3176263736,3.45950793635292e-07
25925.2735335775,3.45113282957976e-07
25950.2294407814,3.44278602533997e-07
25975.1853479853,3.43446741925034e-07
26000.1412551893,3.42617690728354e-07
26025.0971623932,3.41791438576765e-07
26050.0530695971,3.40967975138562e-07
26075.008976801,3.40147290117482e-07
26099.9648840049,3.39329373252653e-07
26124.9207912088,3.38514214318537e-07
26149.8766984127,3.37701803124877e-07
26174.8326056166,3.3689212951665e-07
26199.7885128205,3.36085183374003e-07
26224.7444200244,3.35280954612201e-07
26249.7003272283,3.3447943318157e-07
26274.6562344322,3.33680609067438e-07
26299.6121416361,3.32884472290076e-07
26324.5680488401,3.32091012904639e-07
26349.523956044,3.31300221001105e-07
26374.4798632479,3.30512086704212e-07
26399.4357704518,3.29726600173399e-07
26424.3916776557,3.28943751602739e-07
26449.3475848596,3.2816353122088e-07
26474.3034920635,3.27385929290975e-07
26499.2593992674,3.26610936110618e-07
26524.2153064713,3.25838542011782e-07
26549.1712136752,3.25068737360747e-07
26574.1271208791,3.24301512558033e-07
26599.083028083,3.23536858038336e-07
26624.0389352869,3.22774764270452e-07
26648.9948424908,3.22015221757214e-07
26673.9507496948,3.21258221035417e-07
26698.9066568987,3.20503752675752e-07
26723.8625641026,3.19751807282726e-07
26748.8184713065,3.190023754946e-07
26773.7743785104,3.18255447983307e-07
26798.7302857143,3.17511015454386e-07
26823.6861929182,3.16769068646902e-07
26848.6421001221,3.16029598333375e-07
26873.598007326,3.15292595319706e-07
26898.5539145299,3.14558050445097e-07
26923.5098217338,3.13825954581976e-07
26948.4657289377,3.13096298635925e-07
26973.4216361416,3.12369073545596e-07
26998.3775433455,3.11644270282639e-07
27023.3334505495,3.1092187985162e-07
27048.2893577534,3.10201893289944e-07
27073.2452649573,3.09484301667776e-07
27098.2011721612,3.08769096087961e-07
27123.1570793651,3.08056267685944e-07
27148.112986569,3.07345807629691e-07
27173.0688937729,3.06637707119606e-07
27198.0248009768,3.0593195738845e-07
27222.9807081807,3.05228549701263e-07
27247.9366153846,3.04527475355277e-07
27272.8925225885,3.03828725679837e-07
27297.8484297924,3.03132292036318e-07
27322.8043369963,3.02438165818041e-07
27347.7602442002,3.01746338450189e-07
27372.7161514042,3.01056801389726e-07
27397.6720586081,3.00369546125311e-07
27422.627965812,2.99684564177212e-07
27447.5838730159,2.99001847097228e-07
27472.5397802198,2.98321386468595e-07
27497.4956874237,2.97643173905907e-07
27522.4515946276,2.9696720105503e-07
27547.4075018315,2.96293459593015e-07
27572.3634090354,2.9562194122801e-07
27597.3193162393,2.9495263769918e-07
27622.2752234432,2.94285540776613e-07
27647.2311306471,2.93620642261239e-07
27672.187037851,2.92957933984741e-07
27697.1429450549,2.92297407809467e-07
27722.0988522589,2.91639055628345e-07
27747.0547594628,2.90982869364792e-07
27772.0106666667,2.90328840972632e-07
27796.9665738706,2.89676962436001e-07
27821.9224810745,2.89027225769264e-07
27846.8783882784,2.88379623016927e-07
27871.8342954823,2.87734146253544e-07
27896.7902026862,2.87090787583634e-07
27921.7461098901,2.86449539141587e-07
27946.702017094,2.85810393091581e-07
27971.6579242979,2.8517334162749e-07
27996.6138315018,2.84538376972791e-07
28021.5697387057,2.83905491380483e-07
28046.5256459096,2.83274677132993e-07
28071.4815531136,2.82645926542085e-07
28096.4374603175,2.82019231948775e-07
28121.3933675214,2.81394585723238e-07
28146.3492747253,2.80771980264719e-07
28171.3051819292,2.80151408001445e-07
28196.2610891331,2.79532861390533e-07
28221.216996337,2.78916332917902e-07
28246.1729035409,2.78301815098181e-07
28271.1288107448,2.7768930047462e-07
28296.0847179487,2.77078781619002e-07
28321.0406251526,2.76470251131549e-07
28345.9965323565,2.75863701640834e-07
28370.9524395604,2.75259125803693e-07
28395.9083467643,2.7465651630513e-07
28420.8642539683,2.74055865858231e-07
28445.8201611722,2.73457167204071e-07
28470.7760683761,2.72860413111625e-07
28495.73197558,2.7226559637768e-07
28520.6878827839,2.71672709826739e-07
28545.6437899878,2.71081746310936e-07
28570.5996971917,2.70492698709945e-07
28595.5556043956,2.69905559930888e-07
28620.5115115995,2.69320322908244e-07
28645.4674188034,2.68736980603763e-07
28670.4233260073,2.68155526006373e-07
28695.3792332112,2.67575952132088e-07
28720.3351404151,2.66998252023923e-07
28745.291047619,2.66422418751799e-07
28770.246954823,2.65848445412456e-07
28795.2028620269,2.65276325129362e-07
28820.1587692308,2.64706051052625e-07
28845.1146764347,2.64137616358898e-07
28870.0705836386,2.63571014251295e-07
28895.0264908425,2.63006237959299e-07
28919.9823980464,2.62443280738673e-07
28944.9383052503,2.61882135871367e-07
28969.8942124542,2.61322796665433e-07
28994.8501196581,2.60765256454936e-07
29019.806026862,2.60209508599859e-07
29044.7619340659,2.59655546486018e-07
29069.7178412698,2.59103363524974e-07
29094.6737484738,2.58552953153941e-07
29119.6296556777,2.58004308835698e-07
29144.5855628816,2.574574240585e-07
29169.5414700855,2.5691229233599e-07
29194.4973772894,2.56368907207109e-07
29219.4532844933,2.5582726223601e-07
29244.4091916972,2.55287351011966e-07
29269.3650989011,2.54749167149284e-07
29294.321006105,2.54212704287217e-07
29319.2769133089,2.53677956089875e-07
29344.2328205128,2.53144916246136e-07
29369.1887277167,2.52613578469561e-07
29394.1446349206,2.52083936498303e-07
29419.1005421245,2.51555984095024e-07
29444.0564493285,2.51029715046801e-07
29469.0123565324,2.50505123165046e-07
29493.9682637363,2.49982202285411e-07
29518.9241709402,2.4946094626771e-07
29543.8800781441,2.48941348995823e-07
29568.835985348,2.48423404377616e-07
29593.7918925519,2.47907106344852e-07
29618.7477997558,2.47392448853104e-07
29643.7037069597,2.46879425881668e-07
29668.6596141636,2.46368031433479e-07
29693.6155213675,2.45858259535027e-07
29718.5714285714,2.45350104236263e-07
29743.5273357753,2.44843559610523e-07
29768.4832429792,2.44338619754437e-07
29793.4391501832,2.43835278787844e-07
29818.3950573871,2.43333530853708e-07
29843.350964591,2.42833370118034e-07
29868.3068717949,2.42334790769781e-07
29893.2627789988,2.41837787020777e-07
29918.2186862027,2.4134235310564e-07
29943.1745934066,2.40848483281685e-07
29968.1305006105,2.40356171828847e-07
29993.0864078144,2.39865413049594e-07
30018.0423150183,2.39376160726086e-07
30042.9982222222,2.38888301329155e-07
30067.9541294261,2.38401824786752e-07
30092.91003663,2.37916727009667e-07
30117.8659438339,2.37433003918771e-07
30142.8218510379,2.36950651445021e-07
30167.7777582418,2.36469665529462e-07
30192.7336654457,2.35990042123233e-07
30217.6895726496,2.35511777187568e-07
30242.6454798535,2.35034866693799e-07
30267.6013870574,2.3455930662336e-07
30292.5572942613,2.34085092967785e-07
30317.5132014652,2.33612221728715e-07
30342.4691086691,2.33140688917894e-07
30367.425015873,2.32670490557174e-07
30392.3809230769,2.32201622678515e-07
30417.3368302808,2.31734081323981e-07
30442.2927374847,2.31267862545745e-07
30467.2486446886,2.30802962406086e-07
30492.2045518926,2.3033937697739e-07
30517.1604590965,2.29877102342145e-07
30542.1163663004,2.29416134592946e-07
30567.0722735043,2.28956469832486e-07
30592.0281807082,2.2849810417356e-07
30616.9840879121,2.28041033739059e-07
30641.939995116,2.27585254661968e-07
30666.8959023199,2.27130763085365e-07
30691.8518095238,2.26677555162415e-07
30716.8077167277,2.26225627056369e-07
30741.7636239316,2.25774974940557e-07
30766.7195311355,2.25325594998388e-07
30791.6754383394,2.24877483423341e-07
30816.6313455433,2.24430636418964e-07
30841.5872527473,2.2398505019887e-07
30866.5431599512,2.23540720986724e-07
30891.4990671551,2.23097645016249e-07
30916.454974359,2.22655818531209e-07
30941.4108815629,2.22215237785413e-07
30966.3667887668,2.21775899042701e-07
30991.3226959707,2.2133779857694e-07
31016.2786031746,2.20900932672019e-07
31041.2345103785,2.20465297621842e-07
31066.1904175824,2.20030889730317e-07
31091.1463247863,2.19597705311351e-07
31116.1022319902,2.19165740688843e-07
31141.0581391941,2.18734992196676e-07
31166.0140463981,2.18305456178704e-07
31190.969953602,2.17877128988753e-07
31215.9258608059,2.17450006990603e-07
31240.8817680098,2.17024086557983e-07
31265.8376752137,2.16599364074563e-07
31290.7935824176,2.16175835933944e-07
31315.7494896215,2.15753498539646e-07
31340.7053968254,2.15332348305101e-07
31365.6613040293,2.14912381653644e-07
31390.6172112332,2.14493595018497e-07
31415.5731184371,2.14075984842767e-07
31440.529025641,2.13659547579429e-07
31465.4849328449,2.13244279691317e-07
31490.4408400488,2.12830177651114e-07
31515.3967472527,2.1241723794134e-07
31540.3526544567,2.12005457054343e-07
31565.3085616606,2.11594831492282e-07
31590.2644688645,2.11185357767121e-07
31615.2203760684,2.10777032400615e-07
31640.1762832723,2.10369851924296e-07
31665.1321904762,2.09963812879465e-07
31690.0880976801,2.09558911817175e-07
31715.044004884,2.09155145298222e-07
31739.9999120879,2.08752509893131e-07
31764.9558192918,2.08351002182143e-07
31789.9117264957,2.079506187552e-07
31814.8676336996,2.07551356211937e-07
31839.8235409035,2.07153211161662e-07
31864.7794481074,2.06756180223349e-07
31889.7353553114,2.0636026002562e-07
31914.6912625153,2.0596544720673e-07
31939.6471697192,2.05571738414559e-07
31964.6030769231,2.05179130306593e-07
31989.558984127,2.04787619549909e-07
32014.5148913309,2.04397202821166e-07
32039.4707985348,2.04007876806584e-07
32064.4267057387,2.03619638201934e-07
32089.3826129426,2.03232483712521e-07
32114.3385201465,2.02846410053169e-07
32139.2944273504,2.02461413948209e-07
32164.2503345543,2.02077492131459e-07
32189.2062417582,2.0169464134621e-07
32214.1621489622,2.01312858345215e-07
32239.1180561661,2.00932139890667e-07
32264.07396337,2.00552482754188e-07
32289.0298705739,2.0017388371681e-07
32313.9857777778,1.99796339568962e-07
32338.9416849817,1.99419847110453e-07
32363.8975921856,1.99044403150451e-07
32388.8534993895,1.98670004507478e-07
32413.8094065934,1.98296648009381e-07
32438.7653137973,1.97924330493324e-07
32463.7212210012,1.97553048805768e-07
32488.6771282051,1.97182799802455e-07
32513.633035409,1.96813580348392e-07
32538.5889426129,1.96445387317833e-07
32563.5448498169,1.96078217594261e-07
32588.5007570208,1.95712068070375e-07
32613.4566642247,1.95346935648068e-07
32638.4125714286,1.94982817238414e-07
32663.3684786325,1.94619709761646e-07
32688.3243858364,1.94257610147143e-07
32713.2802930403,1.93896515333411e-07
32738.2362002442,1.93536422268064e-07
32763.1921074481,1.93177327907808e-07
32788.148014652,1.92819229218423e-07
32813.1039218559,1.92462123174744e-07
32838.0598290598,1.92106006760645e-07
32863.0157362637,1.91750876969018e-07
32887.9716434676,1.9139673080176e-07
32912.9275506716,1.91043565269748e-07
32937.8834578755,1.90691377392829e-07
32962.8393650794,1.90340164199793e-07
32987.7952722833,1.89989922728361e-07
33012.7511794872,1.89640650025165e-07
33037.7070866911,1.89292343145727e-07
33062.662993895,1.88944999154445e-07
33087.6189010989,1.88598615124571e-07
33112.5748083028,1.88253188138192e-07
33137.5307155067,1.87908715286214e-07
33162.4866227106,1.87565193668342e-07
33187.4425299145,1.87222620393058e-07
33212.3984371184,1.86880992577608e-07
33237.3543443223,1.86540307347981e-07
33262.3102515263,1.86200561838884e-07
33287.2661587302,1.85861753193734e-07
33312.2220659341,1.8552387856463e-07
33337.177973138,1.85186935112334e-07
33362.1338803419,1.84850920006261e-07
33387.0897875458,1.84515830424448e-07
33412.0456947497,1.84181663553542e-07
33437.0016019536,1.83848416588778e-07
33461.9575091575,1.83516086733961e-07
33486.9134163614,1.83184671201447e-07
33511.8693235653,1.8285416721212e-07
33536.8252307692,1.82524571995375e-07
33561.7811379731,1.82195882789102e-07
33586.737045177,1.81868096839658e-07
33611.692952381,1.81541211401855e-07
33636.6488595849,1.81215223738938e-07
33661.6047667888,1.80890131122564e-07
33686.5606739927,1.80565930832782e-07
33711.5165811966,1.80242620158017e-07
33736.4724884005,1.79920196395046e-07
33761.4283956044,1.79598656848979e-07
33786.3843028083,1.79277998833244e-07
33811.3402100122,1.78958219669559e-07
33836.2961172161,1.78639316687917e-07
33861.25202442,1.78321287226569e-07
33886.2079316239,1.78004128631995e-07
33911.1638388278,1.77687838258895e-07
33936.1197460317,1.77372413470159e-07
33961.0756532357,1.77057851636856e-07
33986.0315604396,1.76744150138205e-07
34010.9874676435,1.76431306361564e-07
34035.9433748474,1.76119317702401e-07
34060.8992820513,1.75808181564283e-07
34085.8551892552,1.75497895358848e-07
34110.8110964591,1.7518845650579e-07
34135.767003663,1.74879862432837e-07
34160.7229108669,1.7457211057573e-07
34185.6788180708,1.74265198378204e-07
34210.6347252747,1.73959123291969e-07
34235.5906324786,1.73653882776688e-07
34260.5465396825,1.73349474299958e-07
34285.5024468865,1.73045895337286e-07
34310.4583540904,1.72743143372077e-07
34335.4142612943,1.72441215895606e-07
34360.3701684982,1.72140110407001e-07
34385.3260757021,1.71839824413221e-07
34410.281982906,1.7154035542904e-07
34435.2378901099,1.71241700977023e-07
34460.1937973138,1.70943858587505e-07
34485.1497045177,1.70646825798576e-07
34510.1056117216,1.70350600156053e-07
34535.0615189255,1.70055179213468e-07
34560.0174261294,1.69760560532042e-07
34584.9733333333,1.69466741680666e-07
34609.9292405372,1.69173720235884e-07
34634.8851477412,1.68881493781866e-07
34659.8410549451,1.68590059910396e-07
34684.796962149,1.68299416220846e-07
34709.7528693529,1.68009560320156e-07
34734.7087765568,1.67720489822818e-07
34759.6646837607,1.67432202350852e-07
34784.6205909646,1.67144695533786e-07
34809.5764981685,1.66857967008638e-07
34834.5324053724,1.66572014419893e-07
34859.4883125763,1.66286835419485e-07
34884.4442197802,1.66002427666777e-07
34909.4001269841,1.65718788828537e-07
34934.356034188,1.65435916578925e-07
34959.3119413919,1.65153808599465e-07
34984.2678485959,1.6487246257903e-07
35009.2237557998,1.64591876213819e-07
35034.1796630037,1.64312047207341e-07
35059.1355702076,1.6403297327039e-07
35084.0914774115,1.63754652121026e-07
35109.0473846154,1.63477081484558e-07
35134.0032918193,1.63200259093521e-07
35158.9591990232,1.62924182687656e-07
35183.9151062271,1.62648850013892e-07
35208.871013431,1.62374258826324e-07
35233.8269206349,1.62100406886194e-07
35258.7828278388,1.6182729196187e-07
35283.7387350427,1.61554911828828e-07
35308.6946422467,1.61283264269629e-07
35333.6505494506,1.61012347073902e-07
35358.6064566545,1.60742158038322e-07
35383.5623638584,1.60472694966593e-07
35408.5182710623,1.60203955669423e-07
35433.4741782662,1.5993593796451e-07
35458.4300854701,1.59668639676516e-07
35483.385992674,1.59402058637055e-07
35508.3418998779,1.59136192684665e-07
35533.2978070818,1.58871039664794e-07
35558.2537142857,1.58606597429776e-07
35583.2096214896,1.58342863838816e-07
35608.1655286935,1.58079836757966e-07
35633.1214358974,1.57817514060106e-07
35658.0773431014,1.57555893624929e-07
35683.0332503053,1.57294973338914e-07
35707.9891575092,1.5703475109531e-07
35732.9450647131,1.5677522479412e-07
35757.900971917,1.56516392342074e-07
35782.8568791209,1.56258251652615e-07
35807.8127863248,1.56000800645877e-07
35832.7686935287,1.55744037248667e-07
35857.7246007326,1.55487959394445e-07
35882.6805079365,1.55232565023303e-07
35907.6364151404,1.54977852081948e-07
35932.5923223443,1.54723818523679e-07
35957.5482295482,1.54470462308375e-07
35982.5041367521,1.54217781402465e-07
36007.4600439561,1.53965773778919e-07
36032.41595116,1.53714437417222e-07
36057.3718583639,1.53463770303356e-07
36082.3277655678,1.53213770429785e-07
36107.2836727717,1.52964435795428e-07
36132.2395799756,1.52715764405648e-07
36157.1954871795,1.52467754272227e-07
36182.1513943834,1.52220403413349e-07
36207.1073015873,1.51973709853583e-07
36232.0632087912,1.5172767162386e-07
36257.0191159951,1.51482286761456e-07
36281.975023199,1.51237553309973e-07
36306.9309304029,1.50993469319321e-07
36331.8868376068,1.50750032845696e-07
36356.8427448108,1.50507241951565e-07
36381.7986520147,1.50265094705645e-07
36406.7545592186,1.50023589182882e-07
36431.7104664225,1.49782723464438e-07
36456.6663736264,1.49542495637666e-07
36481.6222808303,1.49302903796096e-07
36506.5781880342,1.49063946039415e-07
36531.5340952381,1.48825620473445e-07
36556.490002442,1.48587925210129e-07
36581.4459096459,1.48350858367511e-07
36606.4018168498,1.48114418069716e-07
36631.3577240537,1.47878602446932e-07
36656.3136312576,1.47643409635393e-07
36681.2695384615,1.47408837777359e-07
36706.2254456654,1.47174885021099e-07
36731.1813528694,1.4694154952087e-07
36756.1372600733,1.46708829436902e-07
36781.0931672772,1.46476722935377e-07
36806.0490744811,1.46245228188412e-07
36831.004981685,1.46014343374041e-07
36855.9608888889,1.45784066676195e-07
36880.9167960928,1.45554396284686e-07
36905.8727032967,1.4532533039519e-07
36930.8286105006,1.45096867209222e-07
36955.7845177045,1.44869004934128e-07
36980.7404249084,1.44641741783059e-07
37005.6963321123,1.44415075974956e-07
37030.6522393162,1.44189005734532e-07
37055.6081465202,1.43963529292256e-07
37080.5640537241,1.4373864488433e-07
37105.519960928,1.43514350752676e-07
37130.4758681319,1.43290645144916e-07
37155.4317753358,1.43067526314355e-07
37180.3876825397,1.42844992519963e-07
37205.3435897436,1.42623042026357e-07
37230.2994969475,1.42401673103785e-07
37255.2554041514,1.42180884028104e-07
37280.2113113553,1.41960673080768e-07
37305.1672185592,1.41741038548808e-07
37330.1231257631,1.41521978724813e-07
37355.079032967,1.41303491906916e-07
37380.0349401709,1.41085576398773e-07
