Energy,IncidentSpectraPerArea
7058.60768742369,6502.5723958425
7083.5635946276,6965.61276096145
7108.5195018315,6979.9603786209
7133.47540903541,6935.48501434123
7158.43131623932,7376.4177739497
7183.38722344322,7287.83796864226
7208.34313064713,7912.59408940429
7233.29903785104,8596.14630796622
7258.25494505495,8316.40638771943
7283.21085225885,8404.35348331981
7308.16675946276,9359.93145811907
7333.12266666667,9205.2590723172
7358.07857387057,9513.81403060582
7383.03448107448,9991.48043075638
7407.99038827839,9800.1311062719
7432.9462954823,9954.3553008221
7457.9022026862,9814.53896338761
7482.85810989011,10586.3625406467
7507.81401709402,10079.0330684693
7532.76992429792,10255.4406021825
7557.72583150183,10049.603627726
7582.68173870574,9784.9908596242
7607.63764590965,9829.18304537584
7632.59355311355,9939.58150224202
7657.54946031746,9270.72463335365
7682.50536752137,9763.50389675254
7707.46127472528,9609.35304146288
7732.41718192918,9124.37715427968
7757.37308913309,9183.51156116319
7782.328996337,9154.45815240275
7807.2849035409,10074.0228399076
7832.24081074481,10081.869362136
7857.19671794872,10560.4282649789
7882.15262515263,11208.2505298719
7907.10853235653,12275.4472078204
7932.06443956044,13673.8531365296
7957.02034676435,15087.2535646035
7981.97625396825,16824.6576383496
8006.93216117216,20261.9922007663
8031.88806837607,23059.9291252405
8056.84397557998,28044.0918196957
8081.79988278388,31322.0559680327
8106.75578998779,37096.0963783779
8131.7116971917,42967.4214154861
8156.6676043956,50268.7391708289
8181.62351159951,56939.0739446962
8206.57941880342,63913.5709637117
8231.53532600733,70205.5746607502
8256.49123321123,78680.4588801005
8281.44714041514,84528.4041622835
8306.40304761905,88779.912876062
8331.35895482296,93608.4797757969
8356.31486202686,97473.8915129631
8381.27076923077,98407.1326399234
8406.22667643468,98943.3464704205
8431.18258363859,96611.3467176034
8456.13849084249,93209.4149696521
8481.0943980464,90323.3298962293
8506.05030525031,83930.674901074
8531.00621245421,80023.7306365583
8555.96211965812,71507.4163340966
8580.91802686203,65417.5781179273
8605.87393406594,58371.9003190923
8630.82984126984,51655.4229709078
8655.78574847375,44994.6925878697
8680.74165567766,40201.4420345812
8705.69756288156,34976.5477063912
8730.65347008547,29482.2485245467
8755.60937728938,25331.8933502944
8780.56528449328,22467.4730506004
8805.52119169719,20327.2422497048
8830.4770989011,17592.8228359552
8855.43300610501,16450.4351705464
8880.38891330891,15248.0162886387
8905.34482051282,13325.1359641212
8930.30072771673,13679.5156432975
8955.25663492064,12645.7661404508
8980.21254212454,12970.7458549948
9005.16844932845,12225.9320839737
9030.12435653236,12179.5304822495
9055.08026373626,13003.6091916418
9080.03617094017,13642.5667182823
9104.99207814408,14014.2461396229
9129.94798534799,15921.2276813572
9154.90389255189,16801.7031676792
9179.8597997558,18444.053819227
9204.81570695971,20327.2105033626
9229.77161416361,22563.6394527326
9254.72752136752,25871.2152626114
9279.68342857143,29115.6925807645
9304.63933577534,33553.6660174291
9329.59524297924,38296.8390549819
9354.55115018315,42836.7135614723
9379.50705738706,48162.2595817132
9404.46296459096,52228.0709957447
9429.41887179487,57868.2173655363
9454.37477899878,63351.5568077568
9479.33068620269,67573.4308428926
9504.28659340659,72275.8615446415
9529.2425006105,77256.8954426102
9554.19840781441,80152.8180259925
9579.15431501832,84048.8867119811
9604.11022222222,84784.4674762131
9629.06612942613,87567.7467699039
9654.02203663004,87365.3596955534
9678.97794383394,87315.0336794907
9703.93385103785,84980.8970958673
9728.88975824176,83810.180784322
9753.84566544567,81623.0832114128
9778.80157264957,75966.8615897468
9803.75747985348,74606.4570825848
9828.71338705739,71610.9234548489
9853.6692942613,66557.4291168134
9878.6252014652,62393.8805712061
9903.58110866911,56493.7196425754
9928.53701587302,52909.4422941701
9953.49292307692,48715.8746522588
9978.44883028083,44079.1956554333
10003.4047374847,39441.5846244455
10028.3606446886,36242.436931104
10053.3165518926,32362.7169474042
10078.2724590965,28644.2212190725
10103.2283663004,25548.1812572239
10128.1842735043,23191.787988403
10153.1401807082,20337.955853044
10178.0960879121,18356.6860469223
10203.051995116,16278.6903010829
10228.0079023199,14698.2870242918
10252.9638095238,13524.3101881093
10277.9197167277,11759.4473620852
10302.8756239316,11292.7304230593
10327.8315311355,10274.107550952
10352.7874383394,9587.2584491866
10377.7433455433,9264.47096405452
10402.6992527473,9042.26227955072
10427.6551599512,8991.17867386639
10452.6110671551,8783.9266386336
10477.566974359,7903.92113243594
10502.5228815629,8164.64704889998
10527.4787887668,8136.14190180255
10552.4346959707,8327.42976132452
10577.3906031746,8495.75715181537
10602.3465103785,8263.28729289937
10627.3024175824,8897.15170456875
10652.2583247863,8538.55037111711
10677.2142319902,8629.50069070891
10702.1701391941,9005.70542646305
10727.126046398,8812.49721221704
10752.081953602,9690.24745474144
10777.0378608059,10006.3613675108
10801.9937680098,10514.5515023046
10826.9496752137,11638.1643994976
10851.9055824176,11623.6600356419
10876.8614896215,13032.423886974
10901.8173968254,13052.3112369806
10926.7733040293,14050.8396364473
10951.7292112332,14313.648458536
10976.6851184371,15655.4676780012
11001.641025641,16075.0651358244
11026.5969328449,15858.6083147324
11051.5528400488,17032.004066772
11076.5087472527,17189.2095761539
11101.4646544567,17128.1514819384
11126.4205616606,17489.493313521
11151.3764688645,17510.4780814922
11176.3323760684,17613.2272387431
11201.2882832723,18059.4116799423
11226.2441904762,16446.3941047918
11251.2000976801,17048.1267154773
11276.156004884,16626.3062255484
11301.1119120879,15422.2122930075
11326.0678192918,14765.8132815277
11351.0237264957,14767.2305555703
11375.9796336996,13991.9291356229
11400.9355409035,13263.6608364896
11425.8914481074,13237.9170072776
11450.8473553114,12796.7280772934
11475.8032625153,12445.6166451084
11500.7591697192,12160.0477036697
11525.7150769231,11664.6360088067
11550.670984127,11946.0196191619
11575.6268913309,10886.6145858621
11600.5827985348,10495.5425741808
11625.5387057387,9572.6589237072
11650.4946129426,10063.4654409993
11675.4505201465,9229.32731121577
11700.4064273504,9230.37759720395
11725.3623345543,8858.17510309611
11750.3182417582,8943.66439754176
11775.2741489621,8450.30890997247
11800.2300561661,7946.51825876703
11825.18596337,7859.84726189729
11850.1418705739,8047.12307102431
11875.0977777778,7479.53662929477
11900.0536849817,7976.69078450377
11925.0095921856,7406.74911372464
11949.9654993895,7879.99033583773
11974.9214065934,7844.41054102224
11999.8773137973,7158.00826528903
12024.8332210012,7164.3437225217
12049.7891282051,7562.83582173747
12074.745035409,6793.05366068402
12099.7009426129,7078.79265052578
12124.6568498169,7514.86873035874
12149.6127570208,7170.76175216243
12174.5686642247,7062.99138119316
12199.5245714286,7228.39644640551
12224.4804786325,7376.87478792409
12249.4363858364,7304.43086131876
12274.3922930403,6583.16383896122
12299.3482002442,7247.73966593769
12324.3041074481,7977.77582914288
12349.260014652,7128.08927445922
12374.2159218559,6946.90475805357
12399.1718290598,7456.70337075842
12424.1277362637,7698.71576645795
12449.0836434676,7391.34881787571
12474.0395506716,7571.06672264616
12498.9954578755,7098.87216055867
12523.9513650794,7306.06855796589
12548.9072722833,7341.19780320294
12573.8631794872,7431.29552218096
12598.8190866911,7064.30903636576
12623.774993895,7007.48204393401
12648.7309010989,7502.03331358503
12673.6868083028,7372.29873955512
12698.6427155067,7583.75132282624
12723.5986227106,7805.49292321614
12748.5545299145,7128.03171156674
12773.5104371184,7507.94974743615
12798.4663443223,7162.29497455278
12823.4222515263,7151.53529313612
12848.3781587302,6972.06339770834
12873.3340659341,6848.10010305742
12898.289973138,7260.30280896583
12923.2458803419,6975.99483331984
12948.2017875458,7125.60231979945
12973.1576947497,7664.89767154847
12998.1136019536,7484.13475690904
13023.0695091575,7235.75651467317
13048.0254163614,7550.01761191456
13072.9813235653,7511.36750093515
13097.9372307692,7030.71413871274
13122.8931379731,7741.64268710804
13147.849045177,8311.36223706996
13172.804952381,7364.59619444778
13197.7608595849,8110.89890193856
13222.7167667888,7888.33173292286
13247.6726739927,7586.62556369948
13272.6285811966,7146.51450385529
13297.5844884005,7331.4423808555
13322.5403956044,7841.60006154316
13347.4963028083,8029.27601501573
13372.4522100122,7733.9347356767
13397.4081172161,7545.99691224233
13422.36402442,7704.58412728142
13447.3199316239,8063.08455526781
13472.2758388278,8173.94417161231
13497.2317460317,7895.1277737704
13522.1876532357,7333.92939441504
13547.1435604396,8107.63782456182
13572.0994676435,8149.16933245929
13597.0553748474,7766.2002841884
13622.0112820513,8182.17865723233
13646.9671892552,7126.30063756616
13671.9230964591,8123.77252365767
13696.879003663,7603.75755760775
13721.8349108669,8044.2105236721
13746.7908180708,7798.5976758639
13771.7467252747,8056.47300306696
13796.7026324786,8305.39285335622
13821.6585396825,7602.7122792647
13846.6144468864,7654.39296746139
13871.5703540904,7758.40934481229
13896.5262612943,7466.17146769139
13921.4821684982,7727.2702735009
13946.4380757021,7926.7800828514
13971.393982906,7979.97345506236
13996.3498901099,7948.98795517584
14021.3057973138,7409.71894475572
14046.2617045177,8183.65079357584
14071.2176117216,8174.19706132343
14096.1735189255,7673.72223419601
14121.1294261294,8283.49374765511
14146.0853333333,8166.85272346543
14171.0412405372,7963.45104606724
14195.9971477411,8363.20702941754
14220.9530549451,7921.10504977983
14245.908962149,8138.44573503821
14270.8648693529,8389.61531520315
14295.8207765568,8096.56775650064
14320.7766837607,8206.71941603455
14345.7325909646,8152.86546579168
14370.6884981685,8560.83332486019
14395.6444053724,8430.36936440816
14420.6003125763,8144.22289198961
14445.5562197802,8255.91346143595
14470.5121269841,8268.05035938429
14495.468034188,8681.95874950622
14520.4239413919,8415.53010150427
14545.3798485958,8304.67313029213
14570.3357557998,8091.86348037477
14595.2916630037,8554.98629471837
14620.2475702076,8601.92714215377
14645.2034774115,8388.03505356354
14670.1593846154,8480.22264125946
14695.1152918193,8527.236269084
14720.0711990232,8791.98896015116
14745.0271062271,8426.78041604665
14769.983013431,8381.81674104672
14794.9389206349,8532.84435216617
14819.8948278388,8777.33372225886
14844.8507350427,8245.1235637203
14869.8066422466,8792.9085917152
14894.7625494506,8082.3906761837
14919.7184566545,8445.36601264255
14944.6743638584,8410.98790243452
14969.6302710623,8388.14715225282
14994.5861782662,8199.71662255699
15019.5420854701,8567.07060402046
15044.497992674,8984.04826619239
15069.4538998779,8140.08159348153
15094.4098070818,8283.24640182283
15119.3657142857,9062.53981573997
15144.3216214896,8620.04525237479
15169.2775286935,8753.68102762507
15194.2334358974,8114.12604107953
15219.1893431013,8441.02146857448
15244.1452503053,8818.43845557539
15269.1011575092,8673.46353795691
15294.0570647131,7989.26355468187
15319.012971917,8589.41390682901
15343.9688791209,8343.88674403413
15368.9247863248,8627.6072684871
15393.8806935287,8083.54957515482
15418.8366007326,8616.39012315757
15443.7925079365,8591.97763393693
15468.7484151404,7793.05933704365
15493.7043223443,8567.61618997275
15518.6602295482,8655.75132999283
15543.6161367521,8429.35674567054
15568.572043956,8429.03808449447
15593.52795116,8365.2911444089
15618.4838583639,8313.82489276487
15643.4397655678,7943.24955427772
15668.3956727717,8171.44891028149
15693.3515799756,9144.85424339719
15718.3074871795,8464.53632076009
15743.2633943834,8399.41895355701
15768.2193015873,8605.61299794431
15793.1752087912,8787.02092927219
15818.1311159951,9021.52480983111
15843.087023199,8604.52150599929
15868.0429304029,8368.30731333064
15892.9988376068,8393.32248922748
15917.9547448107,8563.34645785588
15942.9106520147,8773.96995461567
15967.8665592186,9330.38161560297
15992.8224664225,8427.82385724603
16017.7783736264,8066.43712768141
16042.7342808303,8371.46798572012
16067.6901880342,8544.13955572796
16092.6460952381,8892.6799010123
16117.602002442,8649.52377783926
16142.5579096459,9176.29734412799
16167.5138168498,8769.49429437806
16192.4697240537,8986.5051774744
16217.4256312576,8876.98951833276
16242.3815384615,8725.65058504212
16267.3374456654,8449.67678579652
16292.2933528694,8985.03379915053
16317.2492600733,8943.01715949995
16342.2051672772,8969.99573174826
16367.1610744811,8607.70289330105
16392.116981685,8842.90613205623
16417.0728888889,8743.70244089227
16442.0287960928,8559.63454976674
16466.9847032967,8501.05422453914
16491.9406105006,8823.21236231958
16516.8965177045,8410.93773500654
16541.8524249084,8223.33853571114
16566.8083321123,8376.42922143522
16591.7642393162,8501.80024140395
16616.7201465201,8971.8276929409
16641.6760537241,8423.97710439238
16666.631960928,8276.46189383533
16691.5878681319,9010.19974737768
16716.5437753358,8732.86350492955
16741.4996825397,8337.36586335442
16766.4555897436,8537.76887369427
16791.4114969475,8358.70780221746
16816.3674041514,8751.12738661769
16841.3233113553,8188.55811999059
16866.2792185592,8553.15375647078
16891.2351257631,8608.72980681181
16916.191032967,8902.35974579746
16941.1469401709,8258.54585418842
16966.1028473748,9076.07607217613
16991.0587545788,9133.60962312579
17016.0146617827,8484.37898800034
17040.9705689866,8087.636435764
17065.9264761905,8324.06480316092
17090.8823833944,8880.64696483292
17115.8382905983,8542.1581509378
17140.7941978022,8537.53658537447
17165.7501050061,8946.42742597111
17190.70601221,8558.7040066156
17215.6619194139,8353.49256064934
17240.6178266178,8239.71076676452
17265.5737338217,9040.01637313549
17290.5296410256,8647.51441250744
17315.4855482296,8190.14461918976
17340.4414554335,8872.19341110945
17365.3973626374,8695.07393468872
17390.3532698413,8595.50930774882
17415.3091770452,8874.22872679246
17440.2650842491,9107.04196290426
17465.220991453,8086.15968415437
17490.1768986569,9003.01248577127
17515.1328058608,8566.80518788533
17540.0887130647,9025.61915195826
17565.0446202686,7895.22312570847
17590.0005274725,9386.8525199601
17614.9564346764,8622.59699220226
17639.9123418803,8389.09389508188
17664.8682490843,8495.88059640667
17689.8241562882,8586.90714293102
17714.7800634921,8285.41742829969
17739.735970696,8753.94185480216
17764.6918778999,8862.80109169059
17789.6477851038,8443.48236023122
17814.6036923077,8336.43451130895
17839.5595995116,7962.67887940806
17864.5155067155,8353.57559274614
17889.4714139194,8679.85925378798
17914.4273211233,7984.77278987094
17939.3832283272,8093.01976325564
17964.3391355311,8066.83093867495
17989.295042735,7583.36946798482
18014.250949939,8234.45161228295
18039.2068571429,8071.97140549839
18064.1627643468,8933.27842283751
18089.1186715507,8189.25799424686
18114.0745787546,7904.6295584924
18139.0304859585,8014.62533195609
18163.9863931624,8591.97055698034
18188.9423003663,8271.04565654608
18213.8982075702,8400.29109857826
18238.8541147741,8460.45303602781
18263.810021978,7348.6124670321
18288.7659291819,7949.83145200229
18313.7218363858,8589.79275413206
18338.6777435897,8209.53261204201
18363.6336507937,7331.07898022496
18388.5895579976,8010.24186382585
18413.5454652015,8034.27334889097
18438.5013724054,8630.13523468076
18463.4572796093,8512.6330823159
18488.4131868132,7783.18677770581
18513.3690940171,7878.61090198904
18538.325001221,9186.07499901892
18563.2809084249,8778.27305726954
18588.2368156288,8640.80423272322
18613.1927228327,8028.03834883208
18638.1486300366,7997.12289359071
18663.1045372405,7580.4905873245
18688.0604444444,7897.66722330347
18713.0163516484,8567.4807302445
18737.9722588523,8093.00004577623
18762.9281660562,7727.04979815707
18787.8840732601,8458.00279868534
18812.839980464,8445.80998258919
18837.7958876679,7552.62841505725
18862.7517948718,7744.25744130888
18887.7077020757,8295.14575015767
18912.6636092796,8716.86513805464
18937.6195164835,8060.01144618548
18962.5754236874,7969.79849823859
18987.5313308913,8413.132964541
19012.4872380952,7749.24299681673
19037.4431452991,7618.66884349093
19062.3990525031,7833.69333743928
19087.354959707,7663.82285018494
19112.3108669109,7996.2619930604
19137.2667741148,8874.30576932326
19162.2226813187,8140.9464961493
19187.1785885226,7012.49712086672
19212.1344957265,8091.09162561688
19237.0904029304,8390.01906438886
19262.0463101343,7606.75730875031
19287.0022173382,7807.02744320243
19311.9581245421,8484.14141643481
19336.914031746,7157.16959793093
19361.8699389499,7955.83070738777
19386.8258461538,7719.21109215707
19411.7817533578,8243.2704592721
19436.7376605617,7120.85654565163
19461.6935677656,7867.992836175
19486.6494749695,7931.49236436465
19511.6053821734,7873.5244082458
19536.5612893773,7693.02192051246
19561.5171965812,8021.66535733513
19586.4731037851,7246.71478076592
19611.429010989,7411.56830604701
19636.3849181929,8195.02112768986
19661.3408253968,8218.89152500926
19686.2967326007,7890.733875444
19711.2526398046,7685.20500651909
19736.2085470085,7457.56648459667
19761.1644542125,8126.86675575056
19786.1203614164,7794.26127417623
19811.0762686203,8384.21570884626
19836.0321758242,7544.47705807193
19860.9880830281,7122.48624900269
19885.943990232,7461.03392594882
19910.8998974359,7014.9398000379
19935.8558046398,8442.2434352973
19960.8117118437,7162.41008503397
19985.7676190476,8233.72391058555
20010.7235262515,7526.32339235565
20035.6794334554,6857.90026199605
20060.6353406593,7786.01618031047
20085.5912478632,7396.31627326504
20110.5471550672,8026.66774279652
20135.5030622711,7220.78252396508
20160.458969475,8772.98761052989
20185.4148766789,7788.93149103161
20210.3707838828,7833.31202801033
20235.3266910867,8186.81054317653
20260.2825982906,7900.48855614972
20285.2385054945,7723.41501373829
20310.1944126984,7812.33988476958
20335.1503199023,7187.42380275819
20360.1062271062,7566.18454340061
20385.0621343101,7520.51112208616
20410.018041514,7204.34196692827
20434.973948718,7563.63219299507
20459.9298559219,7222.98961046268
20484.8857631258,7561.5478882486
20509.8416703297,7150.4888996243
20534.7975775336,7787.52631297827
20559.7534847375,7901.3762356635
20584.7093919414,7809.09123957164
20609.6652991453,7301.60282000506
20634.6212063492,7461.02084765166
20659.5771135531,7273.8038903143
20684.533020757,7038.98747866196
20709.4889279609,6965.84470426006
20734.4448351648,7289.39754427675
20759.4007423687,6888.39776281482
20784.3566495727,7706.86892018759
20809.3125567766,7069.00060625304
20834.2684639805,7585.31849521378
20859.2243711844,7275.09338780244
20884.1802783883,6701.62456264673
20909.1361855922,7697.74770281547
20934.0920927961,7432.77652754979
20959.048,7022.42662798319
20984.0039072039,7450.91399134233
21008.9598144078,7954.07023620831
21033.9157216117,6792.1736666775
21058.8716288156,6956.81876089282
21083.8275360195,7414.02949053992
21108.7834432234,7508.10272845825
21133.7393504274,7578.19090997764
21158.6952576313,7844.72130390221
21183.6511648352,7350.5824387287
21208.6070720391,7174.07484924411
21233.562979243,7144.83872434346
21258.5188864469,8354.9812615371
21283.4747936508,7011.08116224777
21308.4307008547,8028.07417313418
21333.3866080586,7600.6023954517
21358.3425152625,7371.23048109745
21383.2984224664,7442.20967137604
21408.2543296703,7286.59882560497
21433.2102368742,8899.9137823127
21458.1661440781,6744.35125901748
21483.1220512821,6915.79549983147
21508.077958486,7113.63238637868
21533.0338656899,7338.07872400956
21557.9897728938,7640.6316653893
21582.9456800977,7019.1972783804
21607.9015873016,7399.76228354103
21632.8574945055,6980.87675085023
21657.8134017094,6741.0748679642
21682.7693089133,7019.8595181094
21707.7252161172,7169.77389315589
21732.6811233211,7529.61229297405
21757.637030525,6790.26150104902
21782.5929377289,6756.56117086103
21807.5488449328,6617.15651326933
21832.5047521368,7296.44145300226
21857.4606593407,6998.57331955562
21882.4165665446,6645.81734600559
21907.3724737485,7197.37594506205
21932.3283809524,6415.38794109645
21957.2842881563,6888.8271226463
21982.2401953602,7391.70383919442
22007.1961025641,6657.44727521011
22032.152009768,7162.33761843992
22057.1079169719,7669.95285410675
22082.0638241758,6902.97861204068
22107.0197313797,7739.57136208547
22131.9756385836,6804.44763795394
22156.9315457875,7042.40201061058
22181.8874529915,6319.88073637289
22206.8433601954,6282.15207101555
22231.7992673993,6354.6725535848
22256.7551746032,6870.81022545077
22281.7110818071,6472.95087561474
22306.666989011,6964.27159662494
22331.6228962149,6899.55571185623
22356.5788034188,7142.52900320993
22381.5347106227,6263.30455927364
22406.4906178266,6562.06602896494
22431.4465250305,7229.52590857436
22456.4024322344,7107.68087701586
22481.3583394383,7751.76069465424
22506.3142466422,6833.31790152826
22531.2701538462,7223.08522406589
22556.2260610501,6469.81181774711
22581.181968254,6286.47903844214
22606.1378754579,6389.92309925172
22631.0937826618,7071.10347101784
22656.0496898657,7032.42291757695
22681.0055970696,6674.26256726362
22705.9615042735,6081.3167777128
22730.9174114774,6798.01770415832
22755.8733186813,6202.06623615574
22780.8292258852,7098.86979819856
22805.7851330891,6676.85803408164
22830.741040293,7048.80925613632
22855.6969474969,6742.53807110246
22880.6528547009,7383.42279795707
22905.6087619048,6957.33964172932
22930.5646691087,7482.88635718701
22955.5205763126,6456.78583230371
22980.4764835165,6534.09501511519
23005.4323907204,6431.43914063022
23030.3882979243,6870.58619852146
23055.3442051282,7493.32026195166
23080.3001123321,6453.0495043044
23105.256019536,6318.45093513373
23130.2119267399,7096.82669870257
23155.1678339438,6657.71001346533
23180.1237411477,6216.18062115085
23205.0796483517,6601.22224958222
23230.0355555556,6249.41463914867
23254.9914627595,7315.56972845029
23279.9473699634,6530.37115659656
23304.9032771673,6299.5009268043
23329.8591843712,5973.99870039144
23354.8150915751,6177.06206476245
23379.770998779,6412.42951563815
23404.7269059829,6805.80549650363
23429.6828131868,6194.92662861293
23454.6387203907,6463.57849485875
23479.5946275946,6196.17314568187
23504.5505347985,6688.01621141506
23529.5064420024,7277.74460584885
23554.4623492064,6245.43861478117
23579.4182564103,6453.61215402985
23604.3741636142,7047.22060541493
23629.3300708181,6134.38909599157
23654.285978022,5796.31920115163
23679.2418852259,6747.87425433408
23704.1977924298,6021.06912129065
23729.1536996337,6653.55221996396
23754.1096068376,6280.51305159656
23779.0655140415,6786.38222364238
23804.0214212454,6771.44813890276
23828.9773284493,6723.57668155905
23853.9332356532,5919.0683546062
23878.8891428571,5802.65732943087
23903.8450500611,6710.31267426003
23928.800957265,5766.70167093914
